MTMZCode,Asset_ID,NF_ID,Named_Faci,Address,Ownership,Parent_Nam,WardName,SUBURB_NAM,Parenttype,SimpleCode,x,y,Tree_zone,_id
LodeLa-2161-Ab,RDS107460,NFI002161,Loder Lane,Loder Lane Punchbowl,CBC,Loder Lane,BANKSTOWN,PUNCHBOWL,RDS,A,151.0538424,-33.92553007,83,080abe77-90cb-45ec-a706-32516a483455
BroaRo-5618-Bb,RDS556530,NFI005618,Broadarrow Road,Broadarrow Road Narwee,CBC,Broadarrow Road,ROSELANDS,NARWEE,RDS,B,151.0700714,-33.94848877,92,083f2dbe-39df-4f48-8dae-7d0fdd901886
WillSt-4254-Ab,RDS549525,NFI004254,William Street,William Street Earlwood,CBC,William Street,CANTERBURY,EARLWOOD,RDS,A,151.1102181,-33.92756111,117,08dc2280-d59f-4a81-b638-b2fa96fc07ca
HomeSt-4407-Bb,RDS549260,NFI004407,Homer Street,Homer Street Earlwood,CBC,Homer Street,CANTERBURY,EARLWOOD,RDS,B,151.1235451,-33.92780519,117,16c232cc-ef27-45c0-a565-0a0b92564c5c
LodeLa-2209-Ab,RDS107450,NFI002209,Loder Lane,Loder Lane Punchbowl,CBC,Loder Lane,BANKSTOWN,PUNCHBOWL,RDS,A,151.0529619,-33.92597709,83,261a2ada-a333-4319-9056-0c25d1130252
PuncRo-2162-Ab,RDS078145,NFI002162,Punchbowl Road,Punchbowl Road Punchbowl,RMS,Punchbowl Road,BANKSTOWN,PUNCHBOWL,RDS,A,151.0545326,-33.92568344,83,30d3ebaf-87b9-4ad6-94cf-569b16eab440
FishPl-4585-Bb,RDS505910,NFI004585,Fisher Place,Fisher Place Narwee,CBC,Fisher Place,ROSELANDS,NARWEE,RDS,B,151.0700631,-33.94811428,92,69c17ed2-2a92-46ee-8a23-2d69d291b125
SoutTe-5745-Bb,RDS088380,NFI005745,South Terrace,South Terrace Punchbowl,CBC,South Terrace,BANKSTOWN,PUNCHBOWL,RDS,B,151.0528899,-33.92524612,83,746af0b5-b16d-4240-b371-441af2b9a03c
WillLa-4673-Ab,RDS603010,NFI004673,William Lane,William Lane Earlwood,CBC,William Lane,CANTERBURY,EARLWOOD,RDS,A,151.112748,-33.92751807,117,9a589cba-61ec-48de-bf25-a6bb2f238fdd
FishPl-4585-Ab,RDS505910,NFI004585,Fisher Place,Fisher Place Narwee,CBC,Fisher Place,ROSELANDS,NARWEE,RDS,A,151.070174,-33.94804367,92,9b823f90-698b-435e-9653-f91a96a442cf
UnnaPa-3670-Zz,RDS559610,NFI003670,Unnamed Pathway,Unnamed Pathway Narwee,CBC,Unnamed Pathway,ROSELANDS,NARWEE,RDS,Z,151.0703472,-33.94819834,92,a8d8c67f-03e7-4c22-912c-2b25b7aa0afe
SoutTe-5745-Ab,RDS088380,NFI005745,South Terrace,South Terrace Punchbowl,CBC,South Terrace,BANKSTOWN,PUNCHBOWL,RDS,A,151.0526344,-33.92491345,83,a9468148-b8bd-472b-90d4-cc74781592bb
HursPl-3720-Bb,RDS559510,NFI003720,Hurst Place,Hurst Place Narwee,CBC,Hurst Place,ROSELANDS,NARWEE,RDS,B,151.070659,-33.94804843,92,b7fd4707-aa0a-406a-b7b5-9e96312278cd
FishLa-4584-Bb,RDS559410,NFI004584,Fisher Lane,Fisher Lane Narwee,CBC,Fisher Lane,ROSELANDS,NARWEE,RDS,B,151.069756,-33.94813962,92,c36e3c11-2a6a-499d-9d6f-1909cd0a5e52
WillSt-4253-Ab,RDS549530,NFI004253,William Street,William Street Earlwood,CBC,William Street,CANTERBURY,EARLWOOD,RDS,A,151.1125579,-33.92718032,117,c39cee1e-112f-4c14-80b9-b904efb31705
PuncRo-3190-Ab,RDS078140,NFI003190,Punchbowl Road,Punchbowl Road Punchbowl,RMS,Punchbowl Road,BANKSTOWN,PUNCHBOWL,RDS,A,151.0534145,-33.92623686,83,c3b4f1fb-7d45-4884-b484-e613eb886704
HursPl-3720-Ab,RDS559510,NFI003720,Hurst Place,Hurst Place Narwee,CBC,Hurst Place,ROSELANDS,NARWEE,RDS,A,151.0705361,-33.94811475,92,ce9f9f8d-7d9b-43ab-8761-fc28f1e25a16
WillLa-4673-Bb,RDS603010,NFI004673,William Lane,William Lane Earlwood,CBC,William Lane,CANTERBURY,EARLWOOD,RDS,B,151.1127521,-33.92749023,117,d1192ea1-888d-4704-a721-8df60cc726de
WillSt-4251-Ac,RDS549555,NFI004251,William Street,William Street Earlwood,CBC,William Street,CANTERBURY,EARLWOOD,RDS,A,151.1231341,-33.92727107,117,de71325f-1d5d-4808-a2ef-5da6d652ab37
GrifAv-5135-Bb,RDS040850,NFI005135,Griffiths Avenue,Griffiths Avenue Punchbowl,CBC,Griffiths Avenue,BANKSTOWN,PUNCHBOWL,RDS,B,151.0518016,-33.92559862,83,ea9c7a10-3ad8-495a-bb2a-9acd3a49e83a
MainSt-4426-Ac,RDS580420,NFI004426,Main Street,Main Street Earlwood,CBC,Main Street,CANTERBURY,EARLWOOD,RDS,A,151.1131789,-33.92811288,117,f34c7180-f685-472d-9669-5b6b11f16b0d
FishLa-4584-Ab,RDS559410,NFI004584,Fisher Lane,Fisher Lane Narwee,CBC,Fisher Lane,ROSELANDS,NARWEE,RDS,A,151.0697199,-33.94813769,92,f60eb258-4f26-4d95-a1e2-a8ff1a7f3da2
LodeLa-2161-Bb,RDS107460,NFI002161,Loder Lane,Loder Lane Punchbowl,CBC,Loder Lane,BANKSTOWN,PUNCHBOWL,RDS,B,151.0536966,-33.92556367,83,f8cfad8b-124b-47e6-9b73-bc130c674d74
BullAv-5695-Ab,RDS015120,NFI005695,Bullecourt Avenue,Bullecourt Avenue Milperra,CBC,Bullecourt Avenue,REVESBY,MILPERRA,RDS,A,150.9876908,-33.93763538,33,24bd3147-20d4-46d9-879d-adde8c08d9b6
BurgLa-5529-Cc,RDS127710,NFI005529,Burgoyne Lane,Burgoyne Lane Mount Lewis,CBC,Burgoyne Lane,BANKSTOWN,MOUNT LEWIS,RDS,C,151.0471203,-33.91771552,82,49c6cc24-e368-433a-8f1d-fe35b7c8b6f2
CowpLa-1992-Bb,RDS151510,NFI001992,Cowper Lane,Cowper Lane Milperra,CBC,Cowper Lane,REVESBY,MILPERRA,RDS,B,150.97939,-33.94097644,33,b5adc392-5d8b-437d-9fb2-3320fc6c1a0d
AmieAv-5316-Bb,RDS002710,NFI005316,Amiens Avenue,Amiens Avenue Milperra,CBC,Amiens Avenue,REVESBY,MILPERRA,RDS,B,150.980101,-33.94024514,33,b5fa8044-e852-4832-8cc4-76593e8ee676
FranSt-5528-Bb,RDS035910,NFI005528,Frank Street,Frank Street Mount Lewis,CBC,Frank Street,BANKSTOWN,MOUNT LEWIS,RDS,B,151.0478603,-33.91660468,82,ebfddf55-aabf-404b-a790-dcfc0acfd8e6
CampSt-3778-Bb,RDS517650,NFI003778,Campsie Street,Campsie Street Campsie,CBC,Campsie Street,CANTERBURY,CAMPSIE,RDS,B,151.1020698,-33.90931937,130,06ee912e-dacc-4fac-821a-d86182bed099
CroyLa-4019-Ab,RDS533210,NFI004019,Croydon Lane,Croydon Lane Lakemba,CBC,Croydon Lane,ROSELANDS,LAKEMBA,RDS,A,151.0757971,-33.91934625,106,0b85a45e-c559-4d9c-96c2-4626b54b1634
BeamSt-3790-Ab,RDS512725,NFI003790,Beamish Street,Beamish Street Campsie,CBC,Beamish Street,CANTERBURY,CAMPSIE,RDS,A,151.103373,-33.909241,130,0c52b250-407b-41de-9429-704af9c1c8d0
BeamSt-4097-Ab,RDS512720,NFI004097,Beamish Street,Beamish Street Campsie,CBC,Beamish Street,CANTERBURY,CAMPSIE,RDS,A,151.1035869,-33.91033628,130,0c57cf96-8322-4c04-b78d-b4a227a778f6
JeffSt-4783-Bb,RDS510810,NFI004783,Jeffrey Street,Jeffrey Street Canterbury,CBC,Jeffrey Street,CANTERBURY,CANTERBURY,RDS,B,151.1196307,-33.91038007,138,0fcdc9c0-271f-45e8-a88a-bc1b34e9e6d3
BrouSt-5748-Bb,RDS511010,NFI005748,Broughton Street,Broughton Street Canterbury,CBC,Broughton Street,CANTERBURY,CANTERBURY,RDS,B,151.1183112,-33.91104179,138,1a287cf4-857f-492e-81d9-e08c151614c5
AshfAv-5630-Bb,RDS005120,NFI005630,Ashford Avenue,Ashford Avenue Milperra,CBC,Ashford Avenue,REVESBY,MILPERRA,RDS,B,150.9888992,-33.93948649,33,2375066e-f128-4c76-8b96-06fb509e76e7
NortPa-4636-Ab,RDS520510,NFI004636,North Parade,North Parade Campsie,CBC,North Parade,CANTERBURY,CAMPSIE,RDS,A,151.1029939,-33.91016158,130,3ac7d47b-3063-45b3-ab66-81271f42c4ec
NortPa-4636-Bb,RDS520510,NFI004636,North Parade,North Parade Campsie,CBC,North Parade,CANTERBURY,CAMPSIE,RDS,B,151.1028531,-33.9101052,130,5b4004ee-41d6-4629-b3eb-591ea36c78fd
NintAv-5711-Ab,RDS526330,NFI005711,Ninth Avenue,Ninth Avenue Campsie,CBC,Ninth Avenue,CANTERBURY,CAMPSIE,RDS,A,151.1013706,-33.90870956,130,72d022fd-f8f4-45bc-bb7d-590bd1fb8115
LondSt-4635-Bb,RDS517710,NFI004635,London Street,London Street Campsie,CBC,London Street,CANTERBURY,CAMPSIE,RDS,B,151.1022721,-33.90981878,130,80d6d784-dca3-497f-a47b-ef99c60b6f80
HaldSt-4222-Ab,RDS533340,NFI004222,Haldon Street,Haldon Street Lakemba,CBC,Haldon Street,ROSELANDS,LAKEMBA,RDS,A,151.0764976,-33.91900722,106,8b3146de-0bca-43e9-bc95-d1cf4461f4d9
CroyLa-4019-Bb,RDS533210,NFI004019,Croydon Lane,Croydon Lane Lakemba,CBC,Croydon Lane,ROSELANDS,LAKEMBA,RDS,B,151.0757428,-33.91933534,106,8d84528a-71ae-4781-94e3-d60eaf1587c6
CampSt-3778-Ab,RDS517650,NFI003778,Campsie Street,Campsie Street Campsie,CBC,Campsie Street,CANTERBURY,CAMPSIE,RDS,A,151.1022628,-33.90934789,130,9452642a-c640-4158-9f4c-1ec62f90cfe5
DispLa-3822-Ab,RDS524310,NFI003822,Dispensary Lane,Dispensary Lane Campsie,CBC,Dispensary Lane,CANTERBURY,CAMPSIE,RDS,A,151.1028499,-33.909627,130,94d2f186-d683-44c8-92b8-20d65ebacbca
LakeSt-4023-Ab,RDS528225,NFI004023,Lakemba Street,Lakemba Street Lakemba,CBC,Lakemba Street,ROSELANDS,LAKEMBA,RDS,A,151.0755994,-33.91811614,106,98d388d0-903a-44c8-bda0-60dc546f705f
RailPa-4025-Ab,RDS530120,NFI004025,Railway Parade,Railway Parade Lakemba,CBC,Railway Parade,ROSELANDS,LAKEMBA,RDS,A,151.0749421,-33.92014511,106,99006c96-5877-4955-9ff3-6c1c41c1f092
CroySt-4224-Bb,RDS533440,NFI004224,Croydon Street,Croydon Street Lakemba,CBC,Croydon Street,ROSELANDS,LAKEMBA,RDS,B,151.0752229,-33.91916134,106,9c4387fc-6f94-4d6a-9fe5-03f4b2c26f8d
RobeSt-4707-Ab,RDS510910,NFI004707,Robert Street,Robert Street Canterbury,CBC,Robert Street,CANTERBURY,CANTERBURY,RDS,A,151.117039,-33.91225384,138,a2249791-8355-4581-8677-24d0cc227cb8
BrouSt-5748-Ab,RDS511010,NFI005748,Broughton Street,Broughton Street Canterbury,CBC,Broughton Street,CANTERBURY,CANTERBURY,RDS,A,151.1182725,-33.91113096,138,a3418ef3-17d8-443b-b936-b85f4ffb35d3
CharSt-5867-Bb,RDS521110,NFI005867,Charles Street,Charles Street Canterbury,CBC,Charles Street,CANTERBURY,CANTERBURY,RDS,B,151.1166973,-33.91142651,138,a4953799-63ce-4559-8baf-2ea06ab92116
CharSt-5867-Ab,RDS521110,NFI005867,Charles Street,Charles Street Canterbury,CBC,Charles Street,CANTERBURY,CANTERBURY,RDS,A,151.1167828,-33.91138544,138,c2342e79-2534-45e6-b00f-777c35af6a6b
MillRo-4882-Bb,RDS065855,NFI004882,Miller Road,Miller Road Chester Hill,CBC,Miller Road,BASS HILL,CHESTER HILL,RDS,B,150.9932121,-33.87254157,59,c4596050-6c61-47d5-a387-d8b3156d98cd
CroySt-4224-Ab,RDS533440,NFI004224,Croydon Street,Croydon Street Lakemba,CBC,Croydon Street,ROSELANDS,LAKEMBA,RDS,A,151.075117,-33.91919218,106,c9f7c916-0d5d-44f3-9e3d-58198cff16c7
RobeSt-4707-Bb,RDS510910,NFI004707,Robert Street,Robert Street Canterbury,CBC,Robert Street,CANTERBURY,CANTERBURY,RDS,B,151.1169852,-33.91220734,138,ca00d86e-f356-4f19-bdc5-e621a6533747
LakeSt-4134-Ab,RDS528210,NFI004134,Lakemba Street,Lakemba Street Wiley Park,CBC,Lakemba Street,ROSELANDS,WILEY PARK,RDS,A,151.0685245,-33.92101455,106,ccffe8d3-0607-4e95-b067-7b165b333a61
RailPa-4025-Bb,RDS530120,NFI004025,Railway Parade,Railway Parade Lakemba,CBC,Railway Parade,ROSELANDS,LAKEMBA,RDS,B,151.0750236,-33.92002121,106,dbc39d77-ae2e-4b3a-92a0-557efaa07c65
CantRo-4433-Bb,RDS017495,NFI004433,Canterbury Road,Canterbury Road Canterbury,RMS,Canterbury Road,CANTERBURY,CANTERBURY,RDS,B,151.1178196,-33.91294126,138,e06ad5f3-8cde-49a5-8bd9-8e35eb992ed9
DispLa-3822-Bb,RDS524310,NFI003822,Dispensary Lane,Dispensary Lane Campsie,CBC,Dispensary Lane,CANTERBURY,CAMPSIE,RDS,B,151.1028295,-33.90966104,130,f3879709-84d8-4ab6-bbd6-3832e5befa0c
TheBo-4212-Ab,RDS537010,NFI004212,The Boulevarde,The Boulevarde Punchbowl,CBC,The Boulevarde,ROSELANDS,PUNCHBOWL,RDS,A,151.0585373,-33.92557425,99,06ba8c71-8828-4060-a75c-ec64f9d5c364
TheBo-4212-Bb,RDS537010,NFI004212,The Boulevarde,The Boulevarde Punchbowl,CBC,The Boulevarde,ROSELANDS,PUNCHBOWL,RDS,B,151.0585869,-33.92547642,99,1ca6e24e-4cdc-48d5-ac08-a881c7af3453
Broaw-3607-Ab,RDS545430,NFI003607,Broadway,Broadway Punchbowl,CBC,Broadway,ROSELANDS,PUNCHBOWL,RDS,A,151.0589547,-33.9268057,99,2b652319-ca11-42f9-bf51-098e3ef33074
VandPl-4653-Bb,RDS545110,NFI004653,Vandyke Place,Vandyke Place Punchbowl,CBC,Vandyke Place,ROSELANDS,PUNCHBOWL,RDS,B,151.0575283,-33.92609669,99,3317f411-0be4-47b9-802d-1832138d6b8d
WateRo-6036-Ab,RDS099935,NFI006036,Waterloo Road,Waterloo Road Greenacre,CBC,Waterloo Road,BANKSTOWN,GREENACRE,RDS,A,151.0574837,-33.90584245,74,4a5e6c3f-4e97-445e-8e92-ebd0210ad570
RossAv-4138-Ab,RDS546810,NFI004138,Rossmore Avenue,Rossmore Avenue Punchbowl,CBC,Rossmore Avenue,ROSELANDS,PUNCHBOWL,RDS,A,151.054953,-33.92681696,99,5e8a0735-d0d9-43f4-be84-d9c4edfde741
TheBo-4211-Bb,RDS537005,NFI004211,The Boulevarde,The Boulevarde Punchbowl,CBC,The Boulevarde,ROSELANDS,PUNCHBOWL,RDS,B,151.0565999,-33.92568754,99,5ecbb081-6bd9-4633-a5b2-8be88a1fc6c9
ArthSt-3606-Ab,RDS545210,NFI003606,Arthur Street,Arthur Street Punchbowl,CBC,Arthur Street,ROSELANDS,PUNCHBOWL,RDS,A,151.056585,-33.92738523,99,6f7760f7-bfbc-43d6-baf9-6b55ea5d2e1d
TheBo-4211-Ab,RDS537005,NFI004211,The Boulevarde,The Boulevarde Punchbowl,CBC,The Boulevarde,ROSELANDS,PUNCHBOWL,RDS,A,151.0564789,-33.92577537,99,7fda21b7-2131-4abc-a739-80b8183f53a4
MattSt-3608-Ab,RDS545310,NFI003608,Matthews Street,Matthews Street Punchbowl,CBC,Matthews Street,ROSELANDS,PUNCHBOWL,RDS,A,151.0577096,-33.9271011,99,81a2310c-3655-4255-b7cc-ae302081f26b
CantRo-4070-Bb,RDS017485,NFI004070,Canterbury Road,Canterbury Road Punchbowl,RMS,Canterbury Road,ROSELANDS,PUNCHBOWL,RDS,B,151.0636692,-33.93117332,99,8ce2cf6d-5b79-469d-83a7-00c146c25109
PuncRo-2162-Bb,RDS078145,NFI002162,Punchbowl Road,Punchbowl Road Punchbowl,RMS,Punchbowl Road,BANKSTOWN,PUNCHBOWL,RDS,B,151.0546456,-33.92572214,99,8e8740cb-5b32-49fa-9fb4-2f23b41e4e15
JunoPa-6035-Bb,RDS050510,NFI006035,Juno Parade,Juno Parade Greenacre,RMS,Juno Parade,BANKSTOWN,GREENACRE,RDS,B,151.0576253,-33.90668857,74,9f72f22f-891b-4448-8a04-66b90fd393e1
HuntLa-2075-Bb,RDS148510,NFI002075,Hunt Lane,Hunt Lane Greenacre,CBC,Hunt Lane,BANKSTOWN,GREENACRE,RDS,B,151.05949,-33.89590311,74,a4318edc-7c30-40c4-b675-21686596e4bd
RawsSt-4507-Bb,RDS546410,NFI004507,Rawson Street,Rawson Street Wiley Park,CBC,Rawson Street,ROSELANDS,WILEY PARK,RDS,B,151.0653706,-33.93074038,99,af2d0db1-71d9-408a-b25f-82724fd5624c
RawsSt-4507-Ab,RDS546410,NFI004507,Rawson Street,Rawson Street Wiley Park,CBC,Rawson Street,ROSELANDS,WILEY PARK,RDS,A,151.0654527,-33.93068023,99,be5e83aa-dbba-4ff9-ac0d-546c88d0a6e4
ArthSt-3606-Bb,RDS545210,NFI003606,Arthur Street,Arthur Street Punchbowl,CBC,Arthur Street,ROSELANDS,PUNCHBOWL,RDS,B,151.0564424,-33.92733776,99,cd1003fa-d94e-45f9-9874-dbaeca3b896a
TheMa-4506-Ab,RDS546510,NFI004506,The Mall,The Mall Wiley Park,CBC,The Mall,ROSELANDS,WILEY PARK,RDS,A,151.0655473,-33.93045736,99,cdb44e9f-aa4d-447a-aaf1-db84f6a241ed
VandPl-4653-Ab,RDS545110,NFI004653,Vandyke Place,Vandyke Place Punchbowl,CBC,Vandyke Place,ROSELANDS,PUNCHBOWL,RDS,A,151.0575134,-33.92612395,99,d7ca58ca-aabd-48c6-8a6f-f5b6ed5778d5
PandSt-5920-Bb,RDS074010,NFI005920,Pandora Street,Pandora Street Greenacre,CBC,Pandora Street,BANKSTOWN,GREENACRE,RDS,B,151.0581511,-33.90578955,74,fee51e44-2d74-467e-bbd7-16d92e61cc6d
BarbRo-1845-Ab,RDS007810,NFI001845,Barbers Road,Barbers Road Chester Hill,CBC,Barbers Road,BASS HILL,CHESTER HILL,RDS,A,150.9907847,-33.86620059,60,05345e9c-c0c0-4697-8b93-59292f2f991b
DudlSt-3651-Ab,RDS528610,NFI003651,Dudley Street,Dudley Street Punchbowl,CBC,Dudley Street,ROSELANDS,PUNCHBOWL,RDS,A,151.0624882,-33.93026529,99,058bb37f-f604-406f-b2e2-ff113ccdc5e9
ShakSt-3841-Ab,RDS519610,NFI003841,Shakespeare Street,Shakespeare Street Campsie,CBC,Shakespeare Street,CANTERBURY,CAMPSIE,RDS,A,151.1041862,-33.90755477,129,0d750f70-d998-41b6-a1b6-0ce1306218f2
AmyLa-4824-Bb,RDS538310,NFI004824,Amy Lane,Amy Lane Campsie,CBC,Amy Lane,CANTERBURY,CAMPSIE,RDS,B,151.1033967,-33.91290149,127,21d8fe1b-3d33-436b-ac2f-90cd4442f59b
RogeBo-2709-Ab,RDS120110,NFI002709,Roger Bowman Lane,Roger Bowman Lane Chester Hill,CBC,Roger Bowman Lane,BASS HILL,CHESTER HILL,RDS,A,150.9864763,-33.87049178,60,2363ad49-bca0-4d6e-83ba-49af074aa3a0
MiddRo-4871-Ab,RDS065510,NFI004871,Middleton Road,Middleton Road Chester Hill,RMS,Middleton Road,BASS HILL,CHESTER HILL,RDS,A,150.987338,-33.8704099,60,25676144-2585-4604-8e98-0ab98df74285
AnglRo-3776-Bb,RDS537830,NFI003776,Anglo Road,Anglo Road Campsie,CBC,Anglo Road,CANTERBURY,CAMPSIE,RDS,B,151.1032613,-33.91105723,127,291bca82-2d3a-420c-af6d-739e278c0935
AnzaSq-6118-Ab,RDS602710,NFI006118,Anzac Square,Anzac Square Campsie,CBC,Anzac Square,CANTERBURY,CAMPSIE,RDS,A,151.1027007,-33.91162587,127,2d6ae5c2-6e63-49ce-95be-48d70822e561
BeamSt-4650-Bb,RDS512715,NFI004650,Beamish Street,Beamish Street Campsie,CBC,Beamish Street,CANTERBURY,CAMPSIE,RDS,B,151.1038954,-33.91199998,127,2d894a1b-2cc8-4433-9503-420f385bbb3c
LiliSt-3855-Bb,RDS537220,NFI003855,Lilian Street,Lilian Street Campsie,CBC,Lilian Street,CANTERBURY,CAMPSIE,RDS,B,151.1024441,-33.91080077,127,2ee749ae-47d2-4993-94b6-32a375720cd4
AlphPa-1930-Ab,RDS403110,NFI001930,Alpha Pathway,Alpha Pathway Chester Hill,CBC,Alpha Pathway,BASS HILL,CHESTER HILL,RDS,A,150.9886797,-33.86695317,60,38c14cc5-e8b2-4fe8-9954-f10e89b43c29
AlphPa-1930-Bb,RDS403110,NFI001930,Alpha Pathway,Alpha Pathway Chester Hill,CBC,Alpha Pathway,BASS HILL,CHESTER HILL,RDS,B,150.988837,-33.86695259,60,3c659ae6-ebb0-4728-b9eb-03447189b236
DewaSt-3832-Bb,RDS538020,NFI003832,Dewar Street,Dewar Street Campsie,CBC,Dewar Street,CANTERBURY,CAMPSIE,RDS,B,151.1018458,-33.91108766,127,3fcbe458-9265-41b8-a391-adf20868dd64
AmySt-3814-Ab,RDS537730,NFI003814,Amy Street,Amy Street Campsie,CBC,Amy Street,CANTERBURY,CAMPSIE,RDS,A,151.1031091,-33.91228221,127,465b6283-f5dd-47a8-a5e3-d0e2e4815dcb
AnzaSq-6118-Bb,RDS602710,NFI006118,Anzac Square,Anzac Square Campsie,CBC,Anzac Square,CANTERBURY,CAMPSIE,RDS,B,151.1028507,-33.91161987,127,4f2e4342-7e8f-4422-af6b-e4dde8ea2f12
RoseSt-3742-Bb,RDS528810,NFI003742,Rosemont Street,Rosemont Street Punchbowl,CBC,Rosemont Street,ROSELANDS,PUNCHBOWL,RDS,B,151.0635385,-33.93000307,99,58778dfc-68b5-49b6-9df8-f9029d08e235
LiliSt-4128-Ab,RDS537210,NFI004128,Lilian Street,Lilian Street Campsie,CBC,Lilian Street,CANTERBURY,CAMPSIE,RDS,A,151.0999857,-33.91134251,127,604ec3af-295e-466f-9e37-a3112b624ea0
LiliSt-3855-Ab,RDS537220,NFI003855,Lilian Street,Lilian Street Campsie,CBC,Lilian Street,CANTERBURY,CAMPSIE,RDS,A,151.1023328,-33.91078779,127,675d1343-7ac2-42b6-b6bf-33ad269027ea
WoodRo-1935-Bb,RDS103645,NFI001935,Woodville Road,Woodville Road Chester Hill,RMS,Woodville Road,BASS HILL,CHESTER HILL,RDS,B,150.9853248,-33.87084416,60,7683ad86-b977-4471-9542-18dfde0eae61
DudlSt-3651-Bb,RDS528610,NFI003651,Dudley Street,Dudley Street Punchbowl,CBC,Dudley Street,ROSELANDS,PUNCHBOWL,RDS,B,151.0624098,-33.93034105,99,76858a61-a164-4934-9079-72da974a849e
NortPa-4612-Bb,RDS520520,NFI004612,North Parade,North Parade Campsie,CBC,North Parade,CANTERBURY,CAMPSIE,RDS,B,151.1051975,-33.90975452,129,788f6666-dc06-4201-8286-0579dbb58b39
WoodRo-1937-Bb,RDS103655,NFI001937,Woodville Road,Woodville Road Chester Hill,RMS,Woodville Road,BASS HILL,CHESTER HILL,RDS,B,150.9881573,-33.86708738,60,8cdfb026-3ee3-4b46-ad11-b90b01aa03ef
ClisPa-5656-Bb,RDS520210,NFI005656,Clissold Parade,Clissold Parade Campsie,CBC,Clissold Parade,CANTERBURY,CAMPSIE,RDS,B,151.1047353,-33.90885287,129,8fe7a398-538d-44b4-9427-bcf596083c3c
AnglRo-3776-Ab,RDS537830,NFI003776,Anglo Road,Anglo Road Campsie,CBC,Anglo Road,CANTERBURY,CAMPSIE,RDS,A,151.10327,-33.911208,127,94e527ac-2abf-47c0-b070-1b3a24169490
NortPa-4612-Ab,RDS520520,NFI004612,North Parade,North Parade Campsie,CBC,North Parade,CANTERBURY,CAMPSIE,RDS,A,151.1052743,-33.90983397,129,9f5b70a0-9ebb-4278-a94b-6f451ec37ed5
ClisLa-3792-Bb,RDS520410,NFI003792,Clissold Lane,Clissold Lane Campsie,CBC,Clissold Lane,CANTERBURY,CAMPSIE,RDS,B,151.1040493,-33.90961271,129,b6526401-8add-406f-92a5-11c301956ae7
AmySt-3814-Bb,RDS537730,NFI003814,Amy Street,Amy Street Campsie,CBC,Amy Street,CANTERBURY,CAMPSIE,RDS,B,151.1031497,-33.91216322,127,b675bf1b-0a45-4182-bede-bae6c1b54299
AmySt-5825-Ab,RDS537720,NFI005825,Amy Street,Amy Street Campsie,CBC,Amy Street,CANTERBURY,CAMPSIE,RDS,A,151.1014273,-33.91294607,127,b7b0b664-9947-43e1-af35-0125a27242dd
ClisLa-3792-Ab,RDS520410,NFI003792,Clissold Lane,Clissold Lane Campsie,CBC,Clissold Lane,CANTERBURY,CAMPSIE,RDS,A,151.1041056,-33.90970648,129,b8569177-149a-451f-b0c9-515e5eef0d7c
BeamSt-4096-Bb,RDS512730,NFI004096,Beamish Street,Beamish Street Campsie,CBC,Beamish Street,CANTERBURY,CAMPSIE,RDS,B,151.1032461,-33.90746826,129,b8c05eb2-1ad6-42fb-a6e6-d0c88cfb8d78
BeamSt-3790-Bb,RDS512725,NFI003790,Beamish Street,Beamish Street Campsie,CBC,Beamish Street,CANTERBURY,CAMPSIE,RDS,B,151.1034579,-33.90910253,129,bd790fff-1566-4441-89c4-17ef2c852430
BrigAv-3774-Ab,RDS501310,NFI003774,Brighton Avenue,Brighton Avenue Campsie,CBC,Brighton Avenue,CANTERBURY,CAMPSIE,RDS,A,151.1042059,-33.90590824,129,c04a77d0-5fbd-4607-808e-c41fc2ce9a54
DewaSt-3832-Ab,RDS538020,NFI003832,Dewar Street,Dewar Street Campsie,CBC,Dewar Street,CANTERBURY,CAMPSIE,RDS,A,151.1017454,-33.91112762,127,ca0c946f-e6b8-4076-9377-e25b6ff50b08
MattSt-3608-Bb,RDS545310,NFI003608,Matthews Street,Matthews Street Punchbowl,CBC,Matthews Street,ROSELANDS,PUNCHBOWL,RDS,B,151.0578032,-33.927058,99,dc1d3480-aa3f-439c-bc96-c1b2e6ff09a1
ClisPa-5656-Ab,RDS520210,NFI005656,Clissold Parade,Clissold Parade Campsie,CBC,Clissold Parade,CANTERBURY,CAMPSIE,RDS,A,151.1047942,-33.90893824,129,de79ec03-1f83-4490-8524-f1e85f8d9826
EvalSt-4123-Ac,RDS521330,NFI004123,Evaline Street,Evaline Street Campsie,CBC,Evaline Street,CANTERBURY,CAMPSIE,RDS,A,151.1031737,-33.9133574,127,e2fac00f-cc9b-4344-ab97-9579645e1245
AmyLa-4824-Ab,RDS538310,NFI004824,Amy Lane,Amy Lane Campsie,CBC,Amy Lane,CANTERBURY,CAMPSIE,RDS,A,151.1033711,-33.91275001,127,f46b8761-6b64-4c15-b25d-8cb12096e027
LiliSt-4128-Bb,RDS537210,NFI004128,Lilian Street,Lilian Street Campsie,CBC,Lilian Street,CANTERBURY,CAMPSIE,RDS,B,151.1001391,-33.91138444,127,f724a70f-974b-454b-b695-0e1e2e33e570
JohnRo-6008-Ab,RDS050330,NFI006008,Johnston Road,Johnston Road Bass Hill,CBC,Johnston Road,BASS HILL,BASS HILL,RDS,A,150.9904204,-33.90056443,52,749cdcaa-477c-4512-9ba4-5c0bbe879659
