MTMZCode,Buffer,Asset_ID,NF_ID,Named_Faci,Address,Ownership,Parent_Nam,WardName,SUBURB_NAM,Parenttype,SimpleCode,x,y,Tree_zone,_created,_created_b,_modified,_modified_,_sync_date,_id
OnslSt-3435-Ab,1000,RDS589410,NFI003435,Onslow Street,Onslow Street Canterbury,CBC,Onslow Street,CANTERBURY,CANTERBURY,RDS,A,151.1115154,-33.9170489,124,14:30.0,robert.noar,29:42.0,robert.noar,29:42.0,9feb866e-bacf-43d7-aed3-2ce097ab6fc1
WarwCr-3422-Ab,1000,RDS558510,NFI003422,Warwick Crescent,Warwick Crescent Canterbury,CBC,Warwick Crescent,CANTERBURY,CANTERBURY,RDS,A,151.1147786,-33.91994997,124,14:30.0,robert.noar,29:42.0,robert.noar,29:42.0,a7958760-09e8-4d2f-8877-311caa233501
RobeSt-3772-Ab,1000,RDS585410,NFI003772,Robertson Street,Robertson Street Campsie,CBC,Robertson Street,CANTERBURY,CAMPSIE,RDS,A,151.1080574,-33.91968049,124,14:30.0,robert.noar,29:42.0,robert.noar,29:42.0,b52183f0-9f3e-49bf-b476-48e66e177e6f
ChalAv-4547-Ab,1000,RDS514710,NFI004547,Chalford Avenue,Chalford Avenue Canterbury,CBC,Chalford Avenue,CANTERBURY,CANTERBURY,RDS,A,151.1146066,-33.91992742,124,14:30.0,robert.noar,29:42.0,robert.noar,29:42.0,b622043a-e4a7-44b0-a766-c8204cbea155
MessSt-4054-Bb,1000,RDS585510,NFI004054,Messiter Street,Messiter Street Campsie,CBC,Messiter Street,CANTERBURY,CAMPSIE,RDS,B,151.1091919,-33.91929042,124,14:30.0,robert.noar,29:42.0,robert.noar,29:42.0,b945c844-dd8c-40a2-bab7-0f72f74e4851
MonsSt-3444-Bb,1000,RDS589810,NFI003444,Mons Street,Mons Street Canterbury,CBC,Mons Street,CANTERBURY,CANTERBURY,RDS,B,151.1129601,-33.91841682,124,14:30.0,robert.noar,29:42.0,robert.noar,29:42.0,c0f6ae4f-a718-4a1e-99db-077c5ff12425
CookAv-5822-Bb,1000,RDS589710,NFI005822,Cooks Avenue,Cooks Avenue Canterbury,CBC,Cooks Avenue,CANTERBURY,CANTERBURY,RDS,B,151.1135663,-33.91784188,124,14:30.0,robert.noar,29:42.0,robert.noar,29:42.0,ce36857b-ef5f-43e5-b71e-8763818cad03
CresSt-4546-Ab,1000,RDS589220,NFI004546,Cressy Street,Cressy Street Canterbury,CBC,Cressy Street,CANTERBURY,CANTERBURY,RDS,A,151.1134874,-33.91921388,124,14:30.0,robert.noar,29:42.0,robert.noar,29:42.0,ceb16bf0-4805-4dd2-b536-ed43446864b9
CresSt-4385-Ab,1000,RDS589210,NFI004385,Cressy Street,Cressy Street Canterbury,CBC,Cressy Street,CANTERBURY,CANTERBURY,RDS,A,151.111216,-33.91899518,124,14:30.0,robert.noar,29:42.0,robert.noar,29:42.0,ddf260c2-bc72-4a51-af02-0f7c8efbb17f
LorkSt-3421-Ab,1000,RDS589910,NFI003421,Lorking Street,Lorking Street Canterbury,CBC,Lorking Street,CANTERBURY,CANTERBURY,RDS,A,151.1136775,-33.9186499,124,14:30.0,robert.noar,29:42.0,robert.noar,29:42.0,ee0ba23c-153a-47ac-90cd-50268ea453ad
RobeSt-3772-Bb,1000,RDS585410,NFI003772,Robertson Street,Robertson Street Campsie,CBC,Robertson Street,CANTERBURY,CAMPSIE,RDS,B,151.1081345,-33.91959895,124,14:30.0,robert.noar,29:42.0,robert.noar,29:42.0,f07e5fde-8ecc-441b-8c92-5529617c2d3e
ChalAv-4547-Bb,1000,RDS514710,NFI004547,Chalford Avenue,Chalford Avenue Canterbury,CBC,Chalford Avenue,CANTERBURY,CANTERBURY,RDS,B,151.1145345,-33.91991589,124,14:30.0,robert.noar,29:42.0,robert.noar,29:42.0,f8bed328-82b7-4bf7-966f-c72f5c82c5d5
WhitAv-2528-Ab,1000,RDS101410,NFI002528,White Avenue,White Avenue Bankstown,CBC,White Avenue,BANKSTOWN,BANKSTOWN,RDS,A,151.0290736,-33.92621637,41,14:30.0,robert.noar,29:43.0,robert.noar,29:43.0,12ac16b6-56d6-41e7-b007-629dee246aa5
OgmoCo-2724-Ab,1000,RDS072210,NFI002724,Ogmore Court,Ogmore Court Bankstown,CBC,Ogmore Court,BANKSTOWN,BANKSTOWN,RDS,A,151.0265894,-33.92529002,41,14:30.0,robert.noar,29:43.0,robert.noar,29:43.0,2964f69b-948b-42e0-822b-254338f6ad96
JuneSt-2259-Bb,1000,RDS050610,NFI002259,June Street,June Street Bankstown,CBC,June Street,BANKSTOWN,BANKSTOWN,RDS,B,151.0293499,-33.92677279,41,14:30.0,robert.noar,29:43.0,robert.noar,29:43.0,2a92999d-5478-4a74-87ab-4330e78f4a38
NortAv-2617-Bb,1000,RDS071550,NFI002617,Northam Avenue,Northam Avenue Bankstown,CBC,Northam Avenue,BANKSTOWN,BANKSTOWN,RDS,B,151.0273303,-33.92581296,41,14:30.0,robert.noar,29:43.0,robert.noar,29:43.0,36ab323b-eacf-425b-b879-a4cd43e4aa84
DudlAv-2527-Ab,1000,RDS029510,NFI002527,Dudley Avenue,Dudley Avenue Bankstown,CBC,Dudley Avenue,BANKSTOWN,BANKSTOWN,RDS,A,151.0291873,-33.92512839,41,14:30.0,robert.noar,29:43.0,robert.noar,29:43.0,62f5df35-c485-403f-9575-7f11c1bfc76d
JuneSt-2259-Ab,1000,RDS050610,NFI002259,June Street,June Street Bankstown,CBC,June Street,BANKSTOWN,BANKSTOWN,RDS,A,151.0292748,-33.9267291,41,14:30.0,robert.noar,29:43.0,robert.noar,29:43.0,71d62b1b-84e5-449f-a668-3a932135a3f0
HaldLa-3977-Zz,1000,RDS534010,NFI003977,Haldon Lane,Haldon Lane Lakemba,CBC,Haldon Lane,ROSELANDS,LAKEMBA,RDS,Z,151.0806504,-33.92671406,107,14:30.0,robert.noar,29:43.0,robert.noar,29:43.0,724dcacb-90da-44ef-83a0-b006951fdc32
SirJo-5810-Ab,1000,RDS087530,NFI005810,Sir Joseph Banks Street,Sir Joseph Banks Street Bankstown,CBC,Sir Joseph Banks Street,BANKSTOWN,BANKSTOWN,RDS,A,151.0398038,-33.90896628,43,14:30.0,robert.noar,29:43.0,robert.noar,29:43.0,8e7529de-d676-417c-b74e-f9e922443bb7
ChapRo-5119-Bb,1000,RDS019915,NFI005119,Chapel Road,Chapel Road Bankstown,CBC,Chapel Road,BANKSTOWN,BANKSTOWN,RDS,B,151.0299689,-33.92843267,41,14:30.0,robert.noar,29:43.0,robert.noar,29:43.0,91a0cf88-de0c-40c3-879a-4afd1f8f4eaa
NortAv-2617-Ab,1000,RDS071550,NFI002617,Northam Avenue,Northam Avenue Bankstown,CBC,Northam Avenue,BANKSTOWN,BANKSTOWN,RDS,A,151.0275207,-33.9257292,41,14:30.0,robert.noar,29:43.0,robert.noar,29:43.0,94390e45-893d-440d-a987-e9baa85d328f
DudlAv-2527-Bb,1000,RDS029510,NFI002527,Dudley Avenue,Dudley Avenue Bankstown,CBC,Dudley Avenue,BANKSTOWN,BANKSTOWN,RDS,B,151.0293442,-33.92505851,41,14:30.0,robert.noar,29:43.0,robert.noar,29:43.0,a0e5fe0c-3bd1-499f-8190-599c6520607f
OxfoAv-5443-Bb,1000,RDS073210,NFI005443,Oxford Avenue,Oxford Avenue Bankstown,CBC,Oxford Avenue,BANKSTOWN,BANKSTOWN,RDS,B,151.0248559,-33.92547849,41,14:30.0,robert.noar,29:43.0,robert.noar,29:43.0,ae7ec875-7253-474b-a397-43c96da43222
WhitAv-2528-Bb,1000,RDS101410,NFI002528,White Avenue,White Avenue Bankstown,CBC,White Avenue,BANKSTOWN,BANKSTOWN,RDS,B,151.028894,-33.926099,41,14:30.0,robert.noar,29:43.0,robert.noar,29:43.0,b6fe9056-2e69-4708-a2f2-ddea6e8d2a02
KoonAv-2723-Bb,1000,RDS053610,NFI002723,Koonya Avenue,Koonya Avenue Bankstown,CBC,Koonya Avenue,BANKSTOWN,BANKSTOWN,RDS,B,151.0252697,-33.92453664,41,14:30.0,robert.noar,29:43.0,robert.noar,29:43.0,c2144f74-7f67-495a-b88b-d92a4965180d
KoonAv-2723-Ab,1000,RDS053610,NFI002723,Koonya Avenue,Koonya Avenue Bankstown,CBC,Koonya Avenue,BANKSTOWN,BANKSTOWN,RDS,A,151.0256783,-33.92463159,41,14:30.0,robert.noar,29:43.0,robert.noar,29:43.0,c2af99e5-9be6-42f1-b779-ff864949999e
OgmoCo-2724-Bb,1000,RDS072210,NFI002724,Ogmore Court,Ogmore Court Bankstown,CBC,Ogmore Court,BANKSTOWN,BANKSTOWN,RDS,B,151.0265069,-33.92527026,41,14:30.0,robert.noar,29:43.0,robert.noar,29:43.0,e21b0d7a-8177-449f-80ed-5505d574bfdc
ChapRo-5124-Ab,1000,RDS019955,NFI005124,Chapel Road,Chapel Road Bankstown,CBC,Chapel Road,BANKSTOWN,BANKSTOWN,RDS,A,151.0358656,-33.90799812,43,14:30.0,robert.noar,29:44.0,robert.noar,29:44.0,2189b991-6aef-46f4-b135-03fcac771652
JacoSt-5173-Bb,1000,RDS048940,NFI005173,Jacobs Street,Jacobs Street Bankstown,CBC,Jacobs Street,BANKSTOWN,BANKSTOWN,RDS,B,151.0380105,-33.90887123,43,14:30.0,robert.noar,29:44.0,robert.noar,29:44.0,7630527d-c0fd-489e-9e88-f7482f1bf76d
SirJo-5810-Bb,1000,RDS087530,NFI005810,Sir Joseph Banks Street,Sir Joseph Banks Street Bankstown,CBC,Sir Joseph Banks Street,BANKSTOWN,BANKSTOWN,RDS,B,151.0397063,-33.90889775,43,14:30.0,robert.noar,29:44.0,robert.noar,29:44.0,7c5ccb7f-f6e7-4945-bc2f-1f03816f97e8
PricLa-2392-Bb,1000,RDS111210,NFI002392,Price Lane,Price Lane Bankstown,CBC,Price Lane,BANKSTOWN,BANKSTOWN,RDS,B,151.0364288,-33.9083733,43,14:30.0,robert.noar,29:44.0,robert.noar,29:44.0,974d4e59-4438-43fa-8a9b-1309b6f65079
PricLa-2392-Ab,1000,RDS111210,NFI002392,Price Lane,Price Lane Bankstown,CBC,Price Lane,BANKSTOWN,BANKSTOWN,RDS,A,151.0364681,-33.90833499,43,14:30.0,robert.noar,29:44.0,robert.noar,29:44.0,a071d10c-dba1-4d8a-8230-bece489e5673
HeatSt-2290-Ab,1000,RDS042820,NFI002290,Heath Street,Heath Street Bankstown,CBC,Heath Street,BANKSTOWN,BANKSTOWN,RDS,A,151.0388726,-33.90994191,43,14:30.0,robert.noar,29:44.0,robert.noar,29:44.0,a6797ddf-8965-49b7-b5db-afae33ed4120
HeatSt-2401-Ab,1000,RDS042810,NFI002401,Heath Street,Heath Street Bankstown,CBC,Heath Street,BANKSTOWN,BANKSTOWN,RDS,A,151.036607,-33.90984766,43,14:30.0,robert.noar,29:44.0,robert.noar,29:44.0,b61f7b2a-b7cf-4230-9554-9b4c4be92c97
ConwRo-5175-Ab,1000,RDS023720,NFI005175,Conway Road,Conway Road Bankstown,CBC,Conway Road,BANKSTOWN,BANKSTOWN,RDS,A,151.0372573,-33.90844263,43,14:30.0,robert.noar,29:44.0,robert.noar,29:44.0,c77ba485-42b3-4e16-8a79-aba15b7ec001
ConwRo-5175-Bb,1000,RDS023720,NFI005175,Conway Road,Conway Road Bankstown,CBC,Conway Road,BANKSTOWN,BANKSTOWN,RDS,B,151.0371509,-33.9084202,43,14:30.0,robert.noar,29:44.0,robert.noar,29:44.0,c96f6aab-4f34-4c45-becf-2fa4ebfd75e3
JacoSt-5173-Ab,1000,RDS048940,NFI005173,Jacobs Street,Jacobs Street Bankstown,CBC,Jacobs Street,BANKSTOWN,BANKSTOWN,RDS,A,151.0381095,-33.90892622,43,14:30.0,robert.noar,29:44.0,robert.noar,29:44.0,cd0ea567-cfa3-4ab5-bc07-3949b5c57333
HeatSt-2290-Bb,1000,RDS042820,NFI002290,Heath Street,Heath Street Bankstown,CBC,Heath Street,BANKSTOWN,BANKSTOWN,RDS,B,151.0385361,-33.90980619,43,14:30.0,robert.noar,29:44.0,robert.noar,29:44.0,d44f1edd-0133-4b72-8df6-883724cf953d
HeatSt-2401-Bb,1000,RDS042810,NFI002401,Heath Street,Heath Street Bankstown,CBC,Heath Street,BANKSTOWN,BANKSTOWN,RDS,B,151.0367527,-33.90977358,43,14:30.0,robert.noar,29:44.0,robert.noar,29:44.0,d92d5410-d494-4f0b-a862-27abd0eb28c3
ChapRo-5124-Bb,1000,RDS019955,NFI005124,Chapel Road,Chapel Road Bankstown,CBC,Chapel Road,BANKSTOWN,BANKSTOWN,RDS,B,151.0357402,-33.90808898,43,14:30.0,robert.noar,29:44.0,robert.noar,29:44.0,ed7cdd1b-f920-46c9-9150-a5938719e802
EarlAv-5665-Bb,1000,RDS548820,NFI005665,Earlwood Avenue,Earlwood Avenue Earlwood,CBC,Earlwood Avenue,CANTERBURY,EARLWOOD,RDS,B,151.12576,-33.92312106,122,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,0f3be5d8-19ca-411b-81c9-f14a3cf8ebac
HughSt-3912-Bb,1000,RDS527010,NFI003912,Hugh Street,Hugh Street Belmore,CBC,Hugh Street,ROSELANDS,BELMORE,RDS,B,151.0783968,-33.90934965,102,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,1a543153-b3f7-4da9-acb0-3413a488a902
MerrAv-4014-Ab,1000,RDS527810,NFI004014,Merrick Avenue,Merrick Avenue Lakemba,CBC,Merrick Avenue,ROSELANDS,LAKEMBA,RDS,A,151.0759822,-33.91217041,102,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,20d2050d-ac8e-43c8-91ba-a0a726c55ae9
KnoxSt-3907-Ab,1000,RDS527120,NFI003907,Knox Street,Knox Street Belmore,CBC,Knox Street,ROSELANDS,BELMORE,RDS,A,151.0835539,-33.90938498,102,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,26bec663-c436-430e-b839-26c24ed7215a
LuceSt-3909-Bb,1000,RDS527220,NFI003909,Lucerne Street,Lucerne Street Belmore,CBC,Lucerne Street,ROSELANDS,BELMORE,RDS,B,151.0822045,-33.90993664,102,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,321465b2-b347-45de-b6a8-e305e5fdb8d0
PettAv-4323-Ab,1000,RDS528010,NFI004323,Pettit Avenue,Pettit Avenue Lakemba,CBC,Pettit Avenue,ROSELANDS,LAKEMBA,RDS,A,151.077449,-33.91106087,102,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,3be4b43b-0974-4ae7-b8da-6b3eb4eeb22e
GueuAv-3363-Ab,1000,RDS602120,NFI003363,Gueudecourt Avenue,Gueudecourt Avenue Earlwood,CBC,Gueudecourt Avenue,CANTERBURY,EARLWOOD,RDS,A,151.1265998,-33.92124359,122,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,3c2134c8-76e1-4ee0-83cd-67473850f9dd
FricAv-4590-Bb,1000,RDS601720,NFI004590,Fricourt Avenue,Fricourt Avenue Earlwood,CBC,Fricourt Avenue,CANTERBURY,EARLWOOD,RDS,B,151.1271955,-33.92220652,122,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,3db0e173-9f5e-4314-9966-8d3731a2dee7
HughSt-4325-Bb,1000,RDS527020,NFI004325,Hugh Street,Hugh Street Belmore,CBC,Hugh Street,ROSELANDS,BELMORE,RDS,B,151.0800945,-33.90865869,102,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,3fd44cec-7203-459e-99d6-da7fb43841b7
ThomSt-4626-Bb,1000,RDS548610,NFI004626,Thompson Street,Thompson Street Earlwood,CBC,Thompson Street,CANTERBURY,EARLWOOD,RDS,B,151.1229087,-33.92300166,122,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,4b9d7f7b-3965-44ee-924e-4db8db4babaa
LuceSt-3909-Ab,1000,RDS527220,NFI003909,Lucerne Street,Lucerne Street Belmore,CBC,Lucerne Street,ROSELANDS,BELMORE,RDS,A,151.0823301,-33.90998498,102,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,4c945ae5-0b16-41e8-a428-5974e3e584fb
FlerAv-3256-Ab,1000,RDS595820,NFI003256,Flers Avenue,Flers Avenue Earlwood,CBC,Flers Avenue,CANTERBURY,EARLWOOD,RDS,A,151.1280603,-33.92020081,122,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,4d6d6d1d-a0cb-4c94-ac96-62872c14a569
YerrRo-4321-Bb,1000,RDS527640,NFI004321,Yerrick Road,Yerrick Road Lakemba,CBC,Yerrick Road,ROSELANDS,LAKEMBA,RDS,B,151.0759981,-33.91057779,102,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,5453242f-70d1-454e-832b-0f2222c3003d
KnoxSt-3907-Bb,1000,RDS527120,NFI003907,Knox Street,Knox Street Belmore,CBC,Knox Street,ROSELANDS,BELMORE,RDS,B,151.0835923,-33.90925554,102,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,58594219-ce2a-4f7e-ad2d-c50a58beeb04
GueuAv-3217-Ab,1000,RDS602110,NFI003217,Gueudecourt Avenue,Gueudecourt Avenue Earlwood,CBC,Gueudecourt Avenue,CANTERBURY,EARLWOOD,RDS,A,151.124688,-33.92089948,122,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,596b246a-069d-4cdd-bb1b-b51681c5c750
BenaRo-4324-Ac,1000,RDS526750,NFI004324,Benaroon Road,Benaroon Road Belmore,CBC,Benaroon Road,ROSELANDS,LAKEMBA,RDS,A,151.0769684,-33.90851813,102,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,5c633005-86c9-4053-902e-f65c59f0c345
GueuAv-3217-Bb,1000,RDS602110,NFI003217,Gueudecourt Avenue,Gueudecourt Avenue Earlwood,CBC,Gueudecourt Avenue,CANTERBURY,EARLWOOD,RDS,B,151.1248058,-33.92100599,122,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,5f73a71d-8cc9-4270-8b5d-6599d3b81653
YerrRo-4321-Ab,1000,RDS527640,NFI004321,Yerrick Road,Yerrick Road Lakemba,CBC,Yerrick Road,ROSELANDS,LAKEMBA,RDS,A,151.0761233,-33.9105885,102,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,6a9c23a7-ec5b-4dae-b2a0-d9c5594f32f7
FrazSt-4028-Ab,1000,RDS527710,NFI004028,Frazer Street,Frazer Street Lakemba,CBC,Frazer Street,ROSELANDS,LAKEMBA,RDS,A,151.0754705,-33.91143608,102,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,6c751710-1dc4-4301-90b4-902b2bb6a507
HughSt-4325-Ab,1000,RDS527020,NFI004325,Hugh Street,Hugh Street Belmore,CBC,Hugh Street,ROSELANDS,BELMORE,RDS,A,151.0800603,-33.90877679,102,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,6cc7cbc9-159c-43ac-b13f-b8e5a17d3abd
VimySt-4358-Bb,1000,RDS525710,NFI004358,Vimy Street,Vimy Street Earlwood,CBC,Vimy Street,CANTERBURY,EARLWOOD,RDS,B,151.1316403,-33.91987006,122,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,74ae69eb-6f0c-4135-b701-c09b49087953
KnoxSt-4598-Ab,1000,RDS527110,NFI004598,Knox Street,Knox Street Belmore,CBC,Knox Street,ROSELANDS,BELMORE,RDS,A,151.0802051,-33.90976682,102,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,78676151-375f-4b30-88ac-3d120a98b7b0
HameCr-4731-Ab,1000,RDS597110,NFI004731,Hamel Crescent,Hamel Crescent Earlwood,CBC,Hamel Crescent,CANTERBURY,EARLWOOD,RDS,A,151.1300533,-33.92163299,122,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,7ac25dad-2bfd-46b4-8eb0-898772065cdd
FrazSt-4028-Bb,1000,RDS527710,NFI004028,Frazer Street,Frazer Street Lakemba,CBC,Frazer Street,ROSELANDS,LAKEMBA,RDS,B,151.0754165,-33.911335,102,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,7fb32621-83bc-4286-a9ba-8b9c9b0a7dd1
EarlAv-5665-Ab,1000,RDS548820,NFI005665,Earlwood Avenue,Earlwood Avenue Earlwood,CBC,Earlwood Avenue,CANTERBURY,EARLWOOD,RDS,A,151.1258789,-33.92309333,122,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,86d922ba-9a21-4279-8550-841b59e11e8f
WalkSt-3869-Ab,1000,RDS527310,NFI003869,Walker Street,Walker Street Belmore,CBC,Walker Street,ROSELANDS,BELMORE,RDS,A,151.0838139,-33.9090695,102,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,8b720017-fa4a-43e0-80cb-6e979eac4740
HughSt-3912-Ab,1000,RDS527010,NFI003912,Hugh Street,Hugh Street Belmore,CBC,Hugh Street,ROSELANDS,BELMORE,RDS,A,151.0783913,-33.90945666,102,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,94edf394-7997-4e29-af0c-ddffa2cefaec
GueuAv-4357-Ab,1000,RDS602130,NFI004357,Gueudecourt Avenue,Gueudecourt Avenue Earlwood,CBC,Gueudecourt Avenue,CANTERBURY,EARLWOOD,RDS,A,151.1298019,-33.92041958,122,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,9b0182f8-ff07-4408-85a3-c04bb23a7455
KnoxSt-4598-Bb,1000,RDS527110,NFI004598,Knox Street,Knox Street Belmore,CBC,Knox Street,ROSELANDS,BELMORE,RDS,B,151.0801095,-33.90970731,102,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,9d68afc0-b697-499a-be85-0d0020ed7966
WalkSt-3869-Bb,1000,RDS527310,NFI003869,Walker Street,Walker Street Belmore,CBC,Walker Street,ROSELANDS,BELMORE,RDS,B,151.0838083,-33.90896921,102,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,a063aeee-c9c5-4d57-9852-f7df3437f5c2
MerrAv-4014-Bb,1000,RDS527810,NFI004014,Merrick Avenue,Merrick Avenue Lakemba,CBC,Merrick Avenue,ROSELANDS,LAKEMBA,RDS,B,151.0759717,-33.91209772,102,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,a3b1f411-3e96-40b4-a47d-270fcfd4e994
PettAv-4323-Bb,1000,RDS528010,NFI004323,Pettit Avenue,Pettit Avenue Lakemba,CBC,Pettit Avenue,ROSELANDS,LAKEMBA,RDS,B,151.0773626,-33.91104708,102,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,a43096ea-a5fa-4d5a-8815-2875eb3d7600
LuceSt-4318-Bb,1000,RDS527210,NFI004318,Lucerne Street,Lucerne Street Belmore,CBC,Lucerne Street,ROSELANDS,BELMORE,RDS,B,151.0798151,-33.91091243,102,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,a7443a76-5f53-446f-96ed-8db6aa7fc579
BenaRo-4027-Ab,1000,RDS526740,NFI004027,Benaroon Road,Benaroon Road Belmore,CBC,Benaroon Road,ROSELANDS,LAKEMBA,RDS,A,151.0779382,-33.91019858,102,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,af31993f-8e54-4fde-bfe0-5dc5b4744f2f
BenaRo-4324-Cc,1000,RDS526750,NFI004324,Benaroon Road,Benaroon Road Belmore,CBC,Benaroon Road,ROSELANDS,BELMORE,RDS,C,151.0772918,-33.90886077,102,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,b0cce539-905c-4de4-87f8-c2804a8731e4
FricAv-3366-Ab,1000,RDS601710,NFI003366,Fricourt Avenue,Fricourt Avenue Earlwood,CBC,Fricourt Avenue,CANTERBURY,EARLWOOD,RDS,A,151.1244865,-33.92182905,122,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,b0f50ad4-85c8-4eb4-af11-dccd6bd3f300
FlerAv-3256-Bb,1000,RDS595820,NFI003256,Flers Avenue,Flers Avenue Earlwood,CBC,Flers Avenue,CANTERBURY,EARLWOOD,RDS,B,151.128114,-33.9200408,122,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,b15bcae3-31b9-4937-83fa-41ed3dff7a63
VimyLa-3268-Bb,1000,RDS596810,NFI003268,Vimy Lane,Vimy Lane Earlwood,CBC,Vimy Lane,CANTERBURY,EARLWOOD,RDS,B,151.131599,-33.92055199,122,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,bc9c8c7b-19c8-4a55-919d-3b7eb3d6cd4d
PuncRo-4841-Bb,1000,RDS078170,NFI004841,Punchbowl Road,Punchbowl Road Lakemba,RMS,Punchbowl Road,ROSELANDS,LAKEMBA,RDS,B,151.0736278,-33.91105504,102,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,c50b3e96-fc4f-4698-a66e-c9410db4977b
FlerAv-4732-Bb,1000,RDS595830,NFI004732,Flers Avenue,Flers Avenue Earlwood,CBC,Flers Avenue,CANTERBURY,EARLWOOD,RDS,B,151.1295387,-33.91966217,122,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,c6993de4-6b2e-4968-bab1-ae8ee41a56a6
GueuAv-3363-Bb,1000,RDS602120,NFI003363,Gueudecourt Avenue,Gueudecourt Avenue Earlwood,CBC,Gueudecourt Avenue,CANTERBURY,EARLWOOD,RDS,B,151.1266057,-33.92116037,122,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,d6f8070d-0fa2-46c5-a396-c8b12077a4f3
BenaRo-4027-Bb,1000,RDS526740,NFI004027,Benaroon Road,Benaroon Road Belmore,CBC,Benaroon Road,ROSELANDS,BELMORE,RDS,B,151.0779823,-33.91006512,102,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,d797dc57-0356-40d1-a210-04d992460842
CollAv-4359-Ab,1000,RDS539030,NFI004359,Collingwood Avenue,Collingwood Avenue Earlwood,CBC,Collingwood Avenue,CANTERBURY,EARLWOOD,RDS,A,151.1283817,-33.92192195,122,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,d7c4ba12-a69a-4f2f-aca6-2ffbacc1de55
BurwRo-3894-Ab,1000,RDS518950,NFI003894,Burwood Road,Burwood Road Belmore,CBC,Burwood Road,CANTERBURY,BELMORE,RDS,A,151.0843627,-33.90984257,102,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,dadf70f9-f900-4611-b29a-04f85a57783f
CollAv-4359-Bb,1000,RDS539030,NFI004359,Collingwood Avenue,Collingwood Avenue Earlwood,CBC,Collingwood Avenue,CANTERBURY,EARLWOOD,RDS,B,151.1284888,-33.92190479,122,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,dd049c00-2237-4896-a2d9-ee83a8deb070
LuceSt-4318-Ab,1000,RDS527210,NFI004318,Lucerne Street,Lucerne Street Belmore,CBC,Lucerne Street,ROSELANDS,BELMORE,RDS,A,151.0799335,-33.9109672,102,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,decca54b-581b-428c-ae0f-e67fffa2151e
HameCr-4731-Bb,1000,RDS597110,NFI004731,Hamel Crescent,Hamel Crescent Earlwood,CBC,Hamel Crescent,CANTERBURY,EARLWOOD,RDS,B,151.1299472,-33.92158613,122,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,defe44bc-79de-47e5-bd3f-05d71f4abfd2
FlerAv-4732-Ab,1000,RDS595830,NFI004732,Flers Avenue,Flers Avenue Earlwood,CBC,Flers Avenue,CANTERBURY,EARLWOOD,RDS,A,151.1296546,-33.91973502,122,14:30.0,robert.noar,29:45.0,robert.noar,29:45.0,e06a164b-83d4-4941-b2d9-f12bdf14f6c7
